dealer_id,salesman_id,territory_risk_tier,is_salesman_favorite,dealer_name,city,true_risk_profile,bounce_rate_lifetime,avg_days_late_nonseasonal,payment_volatility,real_exposure_pkr,order_frequency_trend,salesman_default_rate_loo,territory_default_rate_loo,is_high_risk,risk_probability,credit_score,risk_flag,top_reasons
D0074,SM008,Low,False,FM-Islamabad-0074 Traders,Islamabad,Reliable,0.0,2.090909090909091,1.5782614139961386,37003.729573839875,0.75,0.0485033973303768,0.017698558717844946,0,0.1690071784065489,862.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0075,SM004,Medium,False,Te-InteriorPunjab-0075 Traders,Interior Punjab,Reliable,0.0,1.5625,1.8128843613430887,100804.13971660784,0.1111111111111111,0.05773677530256478,0.052106245899751005,0,0.1424982632663328,873.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011), (""Elevated risk in dealer's territory"", -0.068)]"
D0076,SM007,Medium,True,Te-Karachi-0076 Traders,Karachi,Reliable,0.0,1.3333333333333333,2.0579830217101063,344663.75665776886,-0.2,0.031461751367213554,0.052106245899751005,0,0.2301263825436271,840.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.316), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0077,SM008,Medium,False,FM-Multan-0077 Traders,Multan,Moderate,0.0,12.105263157894736,5.780914489249587,54385.54007489618,-0.35714285714285715,0.0485033973303768,0.052106245899751005,1,0.6124554926663225,744.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.709), ('Inconsistent / unpredictable payment timing', 0.146), ('Cheque bounce history', 0.01)]"
D0078,SM007,Low,False,Ph-Rawalpindi-0078 Traders,Rawalpindi,Reliable,0.0,1.0625,1.5949481650269413,200650.42167993326,-0.5384615384615384,0.031461751367213554,0.017698558717844946,0,0.19282426679000977,853.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0079,SM008,Medium,False,FM-InteriorPunjab-0079 Traders,Interior Punjab,Reliable,0.0,1.8,1.970368732287556,407227.23412567214,0.0,0.0485033973303768,0.052106245899751005,1,0.2709424113670896,827.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.467), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0080,SM008,Low,True,Ph-Rawalpindi-0080 Traders,Rawalpindi,Risky,0.05555555555555555,37.642857142857146,15.568161325565185,121454.69232701804,-0.36363636363636365,0.046819895646875116,0.016937523710234596,1,0.9987301650140227,385.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 5.122), ('Inconsistent / unpredictable payment timing', 1.532), (""Elevated risk in dealer's territory"", 0.193)]"
D0081,SM003,High,True,Ph-Peshawar-0081 Traders,Peshawar,Reliable,0.0,1.5,2.1054093516491506,217333.61514186615,-0.1,0.05087287953630459,0.0704023655478718,0,0.16454816924927657,864.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), ('Inflation-adjusted credit exposure', 0.008), (""Salesman's track record with similar dealers"", -0.006)]"
D0082,SM003,Low,False,Te-Islamabad-0082 Traders,Islamabad,Reliable,0.0,1.3333333333333333,0.9962049198956218,293664.47334475187,12.0,0.05087287953630459,0.017698558717844946,0,0.36434243913887765,802.0,GREEN (Reliable),"[('Declining order activity', 0.583), ('Inflation-adjusted credit exposure', 0.193), (""Elevated risk in dealer's territory"", 0.187)]"
D0083,SM007,Medium,False,Ph-Gujranwala-0083 Traders,Gujranwala,Risky,0.2,34.0,15.500597360054176,187985.4772592712,-0.15789473684210525,0.021937941843404026,0.050201483994989096,1,0.9973717431910055,427.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.493), ('Inconsistent / unpredictable payment timing', 1.522), (""Salesman's track record with similar dealers"", 0.016)]"
D0084,SM003,Low,False,FM-Lahore-0084 Traders,Lahore,Reliable,0.0625,1.6153846153846154,1.5675276256394517,361739.9594496362,-0.6666666666666666,0.048789546202971254,0.016842394334283303,0,0.27300065808490304,826.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.357), (""Elevated risk in dealer's territory"", 0.193), (""Salesman's track record with similar dealers"", -0.004)]"
D0085,SM002,Medium,False,Te-Faisalabad-0085 Traders,Faisalabad,Reliable,0.0,1.9583333333333333,1.7525491637693282,362724.0146673937,-0.47368421052631576,0.038414778032425094,0.052106245899751005,0,0.24604794582906228,835.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.359), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.004)]"
D0086,SM002,High,False,FM-InteriorSindh-0086 Traders,Interior Sindh,Risky,0.0625,28.916666666666668,13.442292888314777,47788.54636975781,-0.5454545454545454,0.03591477803242509,0.0687998014453077,1,0.9865086229338788,522.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.614), ('Inconsistent / unpredictable payment timing', 1.231), (""Salesman's track record with similar dealers"", 0.006)]"
D0087,SM007,Medium,False,Te-Faisalabad-0087 Traders,Faisalabad,Reliable,0.0,2.347826086956522,2.1530136971918146,408055.4330255124,5.25,0.031461751367213554,0.052106245899751005,0,0.3635502690351196,802.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.469), ('Declining order activity', 0.205), ('Cheque bounce history', 0.01)]"
D0088,SM007,Medium,True,Te-Karachi-0088 Traders,Karachi,Moderate,0.0625,9.304347826086957,5.124204451850825,24712.89608716608,-0.2222222222222222,0.028485560891023075,0.05151100780451291,1,0.45544589124972734,780.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.225), ('Inconsistent / unpredictable payment timing', 0.053), (""Salesman's track record with similar dealers"", 0.011)]"
D0089,SM002,Medium,False,FM-InteriorPunjab-0089 Traders,Interior Punjab,Reliable,0.0,1.2,1.0787197799411876,43815.78077421306,11.0,0.038414778032425094,0.052106245899751005,0,0.18636470847209716,855.0,GREEN (Reliable),"[('Declining order activity', 0.527), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.004)]"
D0090,SM001,Medium,False,FM-Karachi-0090 Traders,Karachi,Reliable,0.02702702702702703,1.103448275862069,1.5306394555404426,531157.8541578803,-0.05263157894736842,0.06948728669219527,0.05184884564235075,1,0.2898188283980924,822.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.767), ('Cheque bounce history', 0.004), (""Salesman's track record with similar dealers"", -0.02)]"
D0091,SM004,Medium,False,Te-Karachi-0091 Traders,Karachi,Reliable,0.0,2.217391304347826,1.5737428845483836,29727.040797932736,-0.3333333333333333,0.05773677530256478,0.052106245899751005,0,0.12874349262069226,880.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011), (""Elevated risk in dealer's territory"", -0.068)]"
D0092,SM008,Medium,False,FM-Faisalabad-0092 Traders,Faisalabad,Reliable,0.0,1.5454545454545454,1.6563785025137654,173272.47446637752,-0.375,0.0485033973303768,0.052106245899751005,0,0.15911004431061634,866.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), (""Elevated risk in dealer's territory"", -0.068)]"
D0093,SM003,Low,False,Te-Rawalpindi-0093 Traders,Rawalpindi,Reliable,0.0,1.25,1.127493605332358,296711.7475687848,18.0,0.05087287953630459,0.017698558717844946,0,0.4480440575511261,782.0,GREEN (Reliable),"[('Declining order activity', 0.92), ('Inflation-adjusted credit exposure', 0.2), (""Elevated risk in dealer's territory"", 0.187)]"
D0094,SM005,Low,False,Ph-Islamabad-0094 Traders,Islamabad,Reliable,0.0,1.4482758620689655,1.5387877916944455,56739.91762987315,-0.3181818181818182,0.025015859380840076,0.017698558717844946,1,0.15398568801393453,868.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0095,SM005,Medium,True,Ph-Gujranwala-0095 Traders,Gujranwala,Risky,0.23076923076923078,34.0,16.953858951086428,294697.357871263,-0.14285714285714285,0.01757169064634876,0.04990844370194881,1,0.9983438296240109,400.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.493), ('Inconsistent / unpredictable payment timing', 1.728), ('Inflation-adjusted credit exposure', 0.195)]"
D0096,SM001,Low,False,FM-Lahore-0096 Traders,Lahore,Reliable,0.0,2.3214285714285716,1.891203014315154,126231.51653460081,-0.5217391304347826,0.0706134128183214,0.017698558717844946,0,0.2008578140200319,850.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.021)]"
D0097,SM001,Low,False,FM-Islamabad-0097 Traders,Islamabad,Reliable,0.0,2.25,2.574643252722186,159884.65543155992,-0.2857142857142857,0.0706134128183214,0.017698558717844946,0,0.23113147456351688,839.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.021)]"
D0098,SM003,Low,False,Te-Islamabad-0098 Traders,Islamabad,Moderate,0.0,12.0,3.642695536169715,101023.45722685373,-0.375,0.05087287953630459,0.017698558717844946,1,0.6229175845041073,741.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.691), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0099,SM006,Medium,False,FM-Karachi-0099 Traders,Karachi,Risky,0.0,33.42857142857143,10.039208847599213,277832.4695436331,0.6666666666666666,0.04057246715117146,0.052106245899751005,1,0.9952703614684383,461.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.394), ('Inconsistent / unpredictable payment timing', 0.749), ('Inflation-adjusted credit exposure', 0.154)]"
D0100,SM005,Low,True,Ph-Lahore-0100 Traders,Lahore,Moderate,0.0,9.157894736842104,5.683332169622374,365891.01647521165,-0.25,0.025015859380840076,0.017698558717844946,1,0.7244481407726693,714.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.367), ('Late payment pattern (excluding Eid/Ramzan)', 0.2), (""Elevated risk in dealer's territory"", 0.187)]"
D0101,SM002,Medium,False,Ph-InteriorPunjab-0101 Traders,Interior Punjab,Reliable,0.0,1.9090909090909092,1.5985190514644287,310307.9479237749,-0.3333333333333333,0.038414778032425094,0.052106245899751005,0,0.21943570156448386,843.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.233), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.004)]"
D0102,SM006,Medium,False,Te-Karachi-0102 Traders,Karachi,Reliable,0.0,2.0,1.8973665961010278,31643.72725413453,0.0,0.04057246715117146,0.052106245899751005,0,0.13383094138875376,878.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.002), (""Elevated risk in dealer's territory"", -0.068)]"
D0103,SM004,Medium,False,Te-Faisalabad-0103 Traders,Faisalabad,Risky,0.11538461538461539,31.6875,14.96861010707238,81433.91250302734,3.2,0.051967544533334006,0.05100734480084991,1,0.9954395432560634,459.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.093), ('Inconsistent / unpredictable payment timing', 1.447), ('Declining order activity', 0.09)]"
D0104,SM004,Medium,False,Te-Karachi-0104 Traders,Karachi,Risky,0.2857142857142857,25.4,13.24009063413087,220785.16234659168,-0.25,0.04345106101685049,0.049385157464376855,1,0.9848742063634706,529.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.007), ('Inconsistent / unpredictable payment timing', 1.202), ('Inflation-adjusted credit exposure', 0.016)]"
D0105,SM004,High,False,FM-Peshawar-0105 Traders,Peshawar,Reliable,0.02631578947368421,2.064516129032258,1.674755147717064,262491.7977021897,-0.48,0.05642098582888057,0.06972760171521324,0,0.18156856046579414,857.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.117), ('Cheque bounce history', 0.004), (""Salesman's track record with similar dealers"", -0.01)]"
D0106,SM004,Low,False,FM-Lahore-0106 Traders,Lahore,Reliable,0.0,1.3529411764705883,1.4342743312012722,627573.8010005387,21.0,0.05773677530256478,0.017698558717844946,0,0.6932707348094042,723.0,GREEN (Reliable),"[('Declining order activity', 1.088), ('Inflation-adjusted credit exposure', 1.0), (""Elevated risk in dealer's territory"", 0.187)]"
D0107,SM002,Medium,False,Ph-Karachi-0107 Traders,Karachi,Moderate,0.07142857142857142,9.416666666666666,3.9903730305670577,88589.00969810043,14.0,0.03555763517528224,0.05142597379090747,0,0.6514045748692511,734.0,GREEN (Reliable),"[('Declining order activity', 0.695), ('Late payment pattern (excluding Eid/Ramzan)', 0.244), (""Salesman's track record with similar dealers"", 0.006)]"
D0108,SM007,Low,False,Ph-Lahore-0108 Traders,Lahore,Reliable,0.03125,2.217391304347826,1.827507851210648,198374.02978973888,-0.11764705882352941,0.029973656129118315,0.017270476526064123,0,0.234292044255959,838.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.19), (""Salesman's track record with similar dealers"", 0.01), ('Cheque bounce history', 0.003)]"
D0109,SM003,High,False,Ph-InteriorSindh-0109 Traders,Interior Sindh,Moderate,0.0,8.928571428571429,6.263808275933025,39668.79372728553,2.25,0.05087287953630459,0.0704023655478718,1,0.4875251249464661,773.0,GREEN (Reliable),"[('Inconsistent / unpredictable payment timing', 0.215), ('Late payment pattern (excluding Eid/Ramzan)', 0.16), ('Declining order activity', 0.036)]"
D0110,SM004,Low,False,FM-Islamabad-0110 Traders,Islamabad,Reliable,0.0,2.45,1.823001188516709,250508.67123604353,-0.07692307692307693,0.05773677530256478,0.017698558717844946,0,0.26245639093085404,830.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Inflation-adjusted credit exposure', 0.088), ('Cheque bounce history', 0.01)]"
D0111,SM006,Medium,False,Ph-Gujranwala-0111 Traders,Gujranwala,Reliable,0.03125,1.68,1.5394455083302816,237389.90516957978,-0.3157894736842105,0.03945639572260003,0.05180862685213196,0,0.18270007021630086,856.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.057), (""Salesman's track record with similar dealers"", 0.003), ('Cheque bounce history', 0.003)]"
D0112,SM003,Medium,False,FM-Karachi-0112 Traders,Karachi,Reliable,0.0,1.1818181818181819,1.6620770138594663,211738.87104460178,-0.4,0.05087287953630459,0.052106245899751005,0,0.16285789099636552,864.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), ('Inflation-adjusted credit exposure', -0.006), (""Salesman's track record with similar dealers"", -0.006)]"
D0113,SM008,Low,False,Ph-Lahore-0113 Traders,Lahore,Risky,0.1,33.857142857142854,10.333333333333332,83494.84876102595,8.0,0.04547309430007376,0.016328695704146315,1,0.9964752744023475,444.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.468), ('Inconsistent / unpredictable payment timing', 0.791), ('Declining order activity', 0.359)]"
D0114,SM008,High,True,Te-InteriorSindh-0114 Traders,Interior Sindh,Moderate,0.09090909090909091,10.307692307692308,4.807888255116191,159884.65543155992,-0.3076923076923077,0.04574857639373768,0.06807136321686946,1,0.532250003012235,762.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.398), ('Inconsistent / unpredictable payment timing', 0.008), (""Salesman's track record with similar dealers"", -0.002)]"
D0115,SM008,Medium,False,Te-Karachi-0115 Traders,Karachi,Reliable,0.0,1.2307692307692308,1.6605279103876789,26680.544075232527,-0.45454545454545453,0.0485033973303768,0.052106245899751005,0,0.11130496545731634,890.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), (""Elevated risk in dealer's territory"", -0.068)]"
D0116,SM008,Medium,False,Ph-Faisalabad-0116 Traders,Faisalabad,Reliable,0.0,2.3636363636363638,2.134231724753677,172804.66451607973,14.0,0.0485033973303768,0.052106245899751005,0,0.34278703062969346,807.0,GREEN (Reliable),"[('Declining order activity', 0.695), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0117,SM004,Medium,False,Ph-Faisalabad-0117 Traders,Faisalabad,Reliable,0.0,1.4,1.3789543689024493,26050.27005336617,0.4,0.05773677530256478,0.052106245899751005,0,0.11418167278787038,888.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011), ('Declining order activity', -0.067)]"
D0118,SM002,Medium,False,Ph-Karachi-0118 Traders,Karachi,Reliable,0.0,1.4814814814814814,1.953047346941169,236231.9112462332,0.5384615384615384,0.038414778032425094,0.052106245899751005,1,0.1942166654326699,852.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.054), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.004)]"
D0119,SM006,High,False,FM-Peshawar-0119 Traders,Peshawar,Risky,0.16666666666666666,31.666666666666668,13.736291868103061,119361.26811602627,0.25,0.034620086198790506,0.06612886127436753,1,0.9934570671532486,480.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.09), ('Inconsistent / unpredictable payment timing', 1.273), (""Salesman's track record with similar dealers"", 0.007)]"
D0120,SM008,Medium,False,Ph-Gujranwala-0120 Traders,Gujranwala,Reliable,0.0,1.0,1.2292725943057183,294943.70303657174,10.0,0.0485033973303768,0.052106245899751005,0,0.2801474285864548,824.0,GREEN (Reliable),"[('Declining order activity', 0.471), ('Inflation-adjusted credit exposure', 0.196), ('Cheque bounce history', 0.01)]"
D0121,SM002,Medium,True,Ph-InteriorPunjab-0121 Traders,Interior Punjab,Moderate,0.0,10.0,4.933842623179526,268404.81004154985,-0.5,0.038414778032425094,0.052106245899751005,0,0.6203161126549903,742.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.345), ('Inflation-adjusted credit exposure', 0.131), ('Inconsistent / unpredictable payment timing', 0.026)]"
D0122,SM003,High,True,FM-Peshawar-0122 Traders,Peshawar,Moderate,0.0,10.0,5.202317038022824,270748.29567871697,-0.375,0.05087287953630459,0.0704023655478718,1,0.5978124872872508,747.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.345), ('Inflation-adjusted credit exposure', 0.137), ('Inconsistent / unpredictable payment timing', 0.064)]"
D0123,SM004,Medium,False,FM-Multan-0123 Traders,Multan,Reliable,0.0,2.1875,1.5893847208431549,536378.0219151729,0.25,0.05773677530256478,0.052106245899751005,0,0.34127491911050706,808.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.779), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011)]"
D0124,SM007,Medium,False,Te-Karachi-0124 Traders,Karachi,Reliable,0.0,0.75,1.1821319289469756,65420.141893593805,-0.7,0.031461751367213554,0.052106245899751005,0,0.10569626151415636,893.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009), (""Elevated risk in dealer's territory"", -0.068)]"
D0125,SM005,High,True,Ph-InteriorSindh-0125 Traders,Interior Sindh,Risky,0.2,31.136363636363637,14.883058650109819,297917.1731412651,-0.42105263157894735,0.01856424647761427,0.06527416041966666,1,0.9959225168149768,453.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.998), ('Inconsistent / unpredictable payment timing', 1.435), ('Inflation-adjusted credit exposure', 0.203)]"
D0126,SM001,Low,False,Te-Lahore-0126 Traders,Lahore,Reliable,0.05128205128205128,1.7741935483870968,1.7561560534542722,178431.56200765137,-0.375,0.06847666068156925,0.01699606486466616,0,0.20334771961163964,849.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.192), ('Cheque bounce history', -0.002), (""Salesman's track record with similar dealers"", -0.019)]"
D0127,SM007,Low,False,FM-Rawalpindi-0127 Traders,Rawalpindi,Reliable,0.0,2.7777777777777777,2.083070158815998,381469.24334379047,-0.2727272727272727,0.031461751367213554,0.017698558717844946,0,0.35109634895228636,805.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.405), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0128,SM002,Low,False,Ph-Lahore-0128 Traders,Lahore,Reliable,0.0,2.1666666666666665,1.9364916731037085,133424.69252615972,-0.5,0.038414778032425094,0.017698558717844946,0,0.2045305470971004,848.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.004)]"
D0129,SM005,Low,False,FM-Lahore-0129 Traders,Lahore,Reliable,0.0,2.1904761904761907,1.422722014672748,57923.57573348603,-0.5714285714285714,0.025015859380840076,0.017698558717844946,0,0.1675369889516299,862.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0130,SM008,Medium,False,FM-Karachi-0130 Traders,Karachi,Moderate,0.2222222222222222,11.666666666666666,5.879747322073336,70437.29934266569,-0.2,0.04176939059637006,0.049989843783348885,1,0.6015141027899582,746.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.633), ('Inconsistent / unpredictable payment timing', 0.16), (""Salesman's track record with similar dealers"", 0.001)]"
D0131,SM006,Low,False,FM-Rawalpindi-0131 Traders,Rawalpindi,Reliable,0.030303030303030304,1.375,1.3912166872805047,215803.93608425886,-0.5,0.03949021606892038,0.017283448713693847,0,0.20133186022517965,849.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.19), ('Inflation-adjusted credit exposure', 0.004), ('Cheque bounce history', 0.003)]"
D0132,SM003,Low,False,Te-Rawalpindi-0132 Traders,Rawalpindi,Reliable,0.027777777777777776,2.129032258064516,1.9415838635401934,246798.58772778057,0.25,0.04994695361037867,0.01731804121403977,0,0.25723709403114314,831.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.19), ('Inflation-adjusted credit exposure', 0.079), ('Cheque bounce history', 0.004)]"
D0133,SM007,Medium,False,Te-Gujranwala-0133 Traders,Gujranwala,Reliable,0.0,1.8235294117647058,1.416279616889396,32674.545588131266,-0.7333333333333333,0.031461751367213554,0.052106245899751005,0,0.11943143078496828,885.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009), (""Elevated risk in dealer's territory"", -0.068)]"
D0134,SM008,High,False,FM-Peshawar-0134 Traders,Peshawar,Reliable,0.0,1.7619047619047619,1.786768122219737,211508.90824967079,0.0,0.0485033973303768,0.0704023655478718,0,0.16365271419328845,864.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), ('Inflation-adjusted credit exposure', -0.006)]"
D0135,SM004,Low,False,Ph-Lahore-0135 Traders,Lahore,Reliable,0.0,1.8333333333333333,1.822518197617012,235847.169907159,-0.5454545454545454,0.05773677530256478,0.017698558717844946,0,0.23119209734136448,839.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Inflation-adjusted credit exposure', 0.053), ('Cheque bounce history', 0.01)]"
D0136,SM005,Medium,False,Ph-Karachi-0136 Traders,Karachi,Reliable,0.0,2.357142857142857,1.6396358733271998,331934.6088071854,-0.8,0.025015859380840076,0.052106245899751005,0,0.24059530456900205,836.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.285), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0137,SM004,High,False,Ph-InteriorSindh-0137 Traders,Interior Sindh,Risky,0.13333333333333333,15.076923076923077,10.641597142515296,367233.2456932309,-0.5,0.051070108635898115,0.06698356212906838,1,0.9058361137158264,639.0,AMBER (Moderate),"[('Late payment pattern (excluding Eid/Ramzan)', 1.223), ('Inconsistent / unpredictable payment timing', 0.834), ('Inflation-adjusted credit exposure', 0.37)]"
D0138,SM003,Medium,False,Te-Faisalabad-0138 Traders,Faisalabad,Reliable,0.0,1.5588235294117647,1.7201012243196958,51397.63136301566,0.5333333333333333,0.05087287953630459,0.052106245899751005,0,0.13022061469301371,880.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.006), ('Declining order activity', -0.06)]"
D0139,SM008,Low,True,Te-Rawalpindi-0139 Traders,Rawalpindi,Moderate,0.0,9.8,6.1539392052518265,111705.79843580147,-0.6666666666666666,0.0485033973303768,0.017698558717844946,0,0.6197731110344047,742.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.311), ('Inconsistent / unpredictable payment timing', 0.199), (""Elevated risk in dealer's territory"", 0.187)]"
D0140,SM005,Low,False,Te-Lahore-0140 Traders,Lahore,Reliable,0.0,1.7419354838709677,1.545023227719748,550849.8685398464,0.46153846153846156,0.025015859380840076,0.017698558717844946,1,0.39797716078114104,794.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.814), (""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014)]"
D0141,SM008,Medium,False,Te-Karachi-0141 Traders,Karachi,Reliable,0.0,1.619047619047619,1.756307314969503,28139.685102211697,-0.14285714285714285,0.0485033973303768,0.052106245899751005,0,0.12176580890198518,884.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), (""Elevated risk in dealer's territory"", -0.068)]"
D0142,SM008,Low,False,FM-Rawalpindi-0142 Traders,Rawalpindi,Reliable,0.0,2.142857142857143,1.8257418583505538,32639.05881241797,0.0,0.0485033973303768,0.017698558717844946,0,0.16780456874091945,862.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0143,SM006,Medium,False,Te-Faisalabad-0143 Traders,Faisalabad,Reliable,0.0,2.32,2.126635992632799,259654.85114560084,-0.2777777777777778,0.04057246715117146,0.052106245899751005,0,0.2237163709283727,842.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.11), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.002)]"
D0144,SM005,High,False,Ph-InteriorSindh-0144 Traders,Interior Sindh,Reliable,0.0,2.0,1.5511559096637113,397335.0607818676,1.1111111111111112,0.025015859380840076,0.0704023655478718,0,0.2508340163572265,833.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.443), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0145,SM005,Low,False,Ph-Lahore-0145 Traders,Lahore,Moderate,0.1,10.130434782608695,5.4207578238301135,324974.96701696375,-0.42105263157894735,0.021790052929227175,0.016328695704146315,1,0.726715191092926,713.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.368), ('Inflation-adjusted credit exposure', 0.268), (""Elevated risk in dealer's territory"", 0.197)]"
D0146,SM003,Low,False,Ph-Rawalpindi-0146 Traders,Rawalpindi,Reliable,0.0,2.3333333333333335,2.0232168923292906,418837.419885144,14.0,0.05087287953630459,0.017698558717844946,1,0.5439841120756738,760.0,GREEN (Reliable),"[('Declining order activity', 0.695), ('Inflation-adjusted credit exposure', 0.495), (""Elevated risk in dealer's territory"", 0.187)]"
D0147,SM004,Medium,False,Ph-Karachi-0147 Traders,Karachi,Reliable,0.07407407407407407,2.764705882352941,1.9731531449264992,344614.94530068384,0.07692307692307693,0.05403307159886108,0.051400778527616965,0,0.2716555285303457,827.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.316), ('Cheque bounce history', -0.007), (""Salesman's track record with similar dealers"", -0.008)]"
