dealer_id,salesman_id,territory_risk_tier,is_salesman_favorite,n_invoices,bounce_rate_lifetime,bounce_count_6m,avg_days_late,avg_days_late_nonseasonal,payment_volatility,real_exposure_pkr,order_frequency_trend,true_risk_profile,is_high_risk,salesman_default_rate_loo,territory_default_rate_loo
D0161,SM002,Low,False,31,0.0,0,2.064516129032258,1.9166666666666667,1.8785718666222264,284316.82755546184,1.0,Reliable,0,0.4,0.2191780821917808
D0162,SM008,Low,False,34,0.0,0,1.5,1.1724137931034482,1.6922282244532987,43714.50763263049,0.4,Reliable,0,0.3333333333333333,0.2191780821917808
D0163,SM006,Medium,False,28,0.0,0,1.6071428571428572,1.7,1.4742050139924308,83528.4731107159,0.5,Reliable,0,0.32142857142857145,0.3238095238095238
D0164,SM003,High,False,15,0.06666666666666667,0,2.2142857142857144,1.8888888888888888,1.4769288003552106,225570.11170987648,-0.6666666666666666,Reliable,0,0.3,0.46153846153846156
D0165,SM001,Medium,False,32,0.03125,0,11.419354838709678,11.15,5.6259766177283215,329956.67845908616,-0.2857142857142857,Moderate,0,0.4166666666666667,0.3238095238095238
D0166,SM002,Low,False,17,0.11764705882352941,2,10.466666666666667,10.461538461538462,5.040786030920556,97889.53550943019,0.0,Moderate,1,0.36,0.2054794520547945
D0167,SM006,High,False,57,0.19298245614035087,4,29.804347826086957,27.973684210526315,17.51395578797078,123249.55164707032,1.5,Risky,1,0.2857142857142857,0.4358974358974359
D0168,SM006,Medium,False,18,0.0,0,1.8888888888888888,2.0,1.7452081921613043,502249.17502827995,2.5,Reliable,0,0.32142857142857145,0.3238095238095238
D0169,SM003,Medium,True,59,0.01694915254237288,0,2.206896551724138,2.0232558139534884,1.926351161166689,263921.873406422,-0.5384615384615384,Reliable,0,0.3,0.3238095238095238
D0170,SM004,Medium,False,58,0.06896551724137931,0,11.944444444444445,10.955555555555556,6.211421818415595,130060.63333438737,-0.46153846153846156,Moderate,0,0.25,0.3238095238095238
D0171,SM007,Low,False,36,0.0,0,2.0,1.7307692307692308,1.942016624910449,304628.1939667242,0.3333333333333333,Reliable,0,0.23809523809523808,0.2191780821917808
D0172,SM001,High,False,39,0.02564102564102564,0,2.1842105263157894,1.6538461538461537,1.8867283732643647,471827.5314689092,-0.3,Reliable,0,0.4166666666666667,0.46153846153846156
D0173,SM005,Low,False,25,0.0,0,1.72,1.6,1.5947831618540915,252421.45788902853,-0.7142857142857143,Reliable,0,0.2903225806451613,0.2191780821917808
D0174,SM005,High,True,36,0.027777777777777776,1,1.4857142857142858,1.5161290322580645,2.0632844828435215,476982.6421275349,-0.16666666666666666,Reliable,1,0.25806451612903225,0.4358974358974359
D0175,SM001,Medium,False,55,0.03636363636363636,0,2.018867924528302,1.825,1.94630385442743,211738.87104460178,0.3333333333333333,Reliable,0,0.4166666666666667,0.3238095238095238
D0176,SM002,Medium,False,22,0.09090909090909091,0,25.15,24.25,12.77446054067502,48153.44109859335,-0.3333333333333333,Risky,1,0.36,0.3142857142857143
D0177,SM002,Low,True,42,0.09523809523809523,4,29.13157894736842,27.133333333333333,13.94035761422632,338307.2496315057,0.2,Risky,1,0.36,0.2054794520547945
D0178,SM006,Medium,False,51,0.0,0,1.9607843137254901,1.6666666666666667,1.8650553269404688,23985.32339162602,-0.45454545454545453,Reliable,0,0.32142857142857145,0.3238095238095238
D0179,SM007,Low,False,15,0.0,0,8.333333333333334,7.6923076923076925,5.814595756329394,47067.03120187452,3.0,Moderate,0,0.23809523809523808,0.2191780821917808
D0180,SM005,Medium,False,45,0.0,0,2.088888888888889,1.9259259259259258,1.9048051943132736,107187.06800248609,-0.8181818181818182,Reliable,0,0.2903225806451613,0.3238095238095238
D0181,SM005,Medium,False,51,0.17647058823529413,2,31.357142857142858,30.62162162162162,14.670064805369071,298121.30418476986,0.14285714285714285,Risky,1,0.25806451612903225,0.3142857142857143
D0182,SM003,Low,False,57,0.017543859649122806,0,1.9285714285714286,1.8604651162790697,1.8375590811245703,429031.75368046574,-0.16666666666666666,Reliable,0,0.3,0.2191780821917808
D0183,SM001,High,True,40,0.025,0,10.41025641025641,9.944444444444445,6.124660887359822,37914.27976937484,1.3333333333333333,Moderate,0,0.4166666666666667,0.46153846153846156
D0184,SM007,Medium,False,36,0.25,2,34.148148148148145,34.77272727272727,12.91005482829239,113295.01525153729,0.5714285714285714,Risky,1,0.19047619047619047,0.3142857142857143
D0185,SM007,Low,False,23,0.0,0,2.130434782608696,1.875,1.7915038838941726,387793.01436871826,0.6666666666666666,Reliable,0,0.23809523809523808,0.2191780821917808
D0186,SM006,High,False,21,0.047619047619047616,0,2.55,2.466666666666667,1.2763022245616642,33757.27993788213,-0.16666666666666666,Reliable,0,0.32142857142857145,0.46153846153846156
D0187,SM007,High,False,23,0.043478260869565216,1,1.0454545454545454,1.0,1.2140947137789433,72573.94994822715,-0.3333333333333333,Reliable,1,0.19047619047619047,0.4358974358974359
D0188,SM001,High,False,58,0.034482758620689655,1,2.232142857142857,2.106382978723404,1.6067026814235128,94698.3504784374,0.375,Reliable,1,0.375,0.4358974358974359
D0189,SM005,Low,False,55,0.01818181818181818,0,1.5740740740740742,1.4565217391304348,1.326107253294277,38307.70566168003,-0.1111111111111111,Reliable,0,0.2903225806451613,0.2191780821917808
D0190,SM002,Low,False,50,0.02,1,11.10204081632653,10.023255813953488,6.289027806290836,58175.89620347923,-0.14285714285714285,Moderate,1,0.36,0.2054794520547945
D0191,SM005,High,True,49,0.02040816326530612,0,1.7916666666666667,1.641025641025641,1.8213664888003245,149630.13860789727,0.625,Reliable,0,0.2903225806451613,0.46153846153846156
D0192,SM004,Medium,False,57,0.017543859649122806,0,2.017857142857143,1.7619047619047619,1.7424233013360908,191122.70653494378,-0.25,Reliable,0,0.25,0.3238095238095238
D0193,SM001,High,False,29,0.1724137931034483,3,27.375,22.333333333333332,18.415051735870378,34743.50110770643,-0.16666666666666666,Risky,1,0.375,0.4358974358974359
D0194,SM005,Medium,True,40,0.0,0,2.15,1.8387096774193548,1.915523627948966,29872.760876229866,-0.8571428571428571,Reliable,0,0.2903225806451613,0.3238095238095238
D0195,SM008,Medium,False,26,0.38461538461538464,4,24.75,19.181818181818183,14.120906486483083,158931.935516906,0.25,Risky,1,0.30303030303030304,0.3142857142857143
D0196,SM003,Medium,False,35,0.0,0,1.5142857142857142,1.0416666666666667,1.5218299466611314,53390.088657961765,0.6,Reliable,0,0.3,0.3238095238095238
D0197,SM001,Low,False,15,0.0,0,2.066666666666667,2.0,1.2798809468443688,108005.50670976168,1.0,Reliable,0,0.4166666666666667,0.2191780821917808
D0198,SM007,High,False,59,0.13559322033898305,0,10.098039215686274,8.41025641025641,6.02081357280155,101078.36112087459,0.2857142857142857,Moderate,0,0.23809523809523808,0.46153846153846156
D0199,SM001,High,False,40,0.05,0,11.368421052631579,9.612903225806452,6.643106781455125,368284.4010281893,0.0,Moderate,0,0.4166666666666667,0.46153846153846156
D0200,SM008,Medium,False,59,0.0,0,1.7627118644067796,1.5434782608695652,1.5573959593395488,37893.68543468984,0.25,Reliable,0,0.3333333333333333,0.3238095238095238
D0201,SM005,High,False,23,0.0,0,1.6521739130434783,1.894736842105263,1.6126966589641065,27370.64474010483,-0.6666666666666666,Reliable,0,0.2903225806451613,0.46153846153846156
D0202,SM002,Low,True,41,0.0,0,1.6585365853658536,1.53125,1.4766474883593745,290920.6812683146,-0.6666666666666666,Reliable,0,0.4,0.2191780821917808
D0203,SM003,High,False,38,0.02631578947368421,0,10.18918918918919,10.064516129032258,5.1415401812526405,92612.12663315916,0.8,Moderate,0,0.3,0.46153846153846156
D0204,SM002,Medium,False,15,0.0,0,9.266666666666667,9.75,5.909637004403023,219763.33832977002,-0.3333333333333333,Moderate,0,0.4,0.3238095238095238
D0205,SM007,Low,True,16,0.0,0,2.25,1.3333333333333333,2.206052281036573,42128.88683304701,-0.5,Reliable,0,0.23809523809523808,0.2191780821917808
D0206,SM003,Medium,False,21,0.14285714285714285,0,8.222222222222221,7.933333333333334,5.886730397363364,311152.0906492028,1.5,Moderate,0,0.3,0.3238095238095238
D0207,SM004,High,False,57,0.19298245614035087,3,28.347826086956523,24.714285714285715,17.075280887625375,44699.24096640902,-0.15384615384615385,Risky,1,0.2,0.4358974358974359
D0208,SM006,Medium,False,40,0.15,2,26.529411764705884,24.85185185185185,12.830445076286908,84257.77366609401,1.0,Risky,1,0.2857142857142857,0.3142857142857143
D0209,SM005,High,False,27,0.0,0,1.7407407407407407,1.7916666666666667,1.4030897935132194,183544.6996472938,-0.7142857142857143,Reliable,0,0.2903225806451613,0.46153846153846156
D0210,SM004,Medium,False,49,0.0,0,1.7959183673469388,1.7777777777777777,1.4997165265022405,52469.84340368509,-0.5714285714285714,Reliable,0,0.25,0.3238095238095238
D0211,SM008,Medium,False,39,0.0,0,1.7435897435897436,1.7142857142857142,1.568068686699606,28836.174813859056,-0.6,Reliable,0,0.3333333333333333,0.3238095238095238
D0212,SM002,High,False,36,0.1388888888888889,2,27.483870967741936,25.285714285714285,14.865779422871253,201794.24117830128,-0.6,Risky,1,0.36,0.4358974358974359
D0213,SM008,Medium,False,57,0.017543859649122806,0,1.8392857142857142,1.6428571428571428,1.9704801972595938,24300.13766002718,0.0,Reliable,0,0.3333333333333333,0.3238095238095238
D0214,SM002,Medium,False,15,0.0,0,1.5333333333333334,1.5714285714285714,1.6846647257229665,542533.0946354296,1.3333333333333333,Reliable,0,0.4,0.3238095238095238
D0215,SM001,Medium,False,51,0.19607843137254902,0,34.24390243902439,32.94117647058823,15.470585780449424,194157.98960916887,0.0,Risky,1,0.375,0.3142857142857143
D0216,SM002,Low,False,49,0.0,0,1.8775510204081634,1.6857142857142857,1.4808873052613942,280024.1901109477,-0.1,Reliable,0,0.4,0.2191780821917808
D0217,SM008,Medium,False,41,0.0,0,2.048780487804878,1.7586206896551724,1.6874717703149158,54208.53328465024,-0.45454545454545453,Reliable,0,0.3333333333333333,0.3238095238095238
D0218,SM007,Medium,False,34,0.0,0,2.3823529411764706,2.4285714285714284,1.758351602071167,63978.922914695366,-0.1111111111111111,Reliable,0,0.23809523809523808,0.3238095238095238
D0219,SM003,Medium,False,26,0.0,0,1.2692307692307692,1.0952380952380953,1.3433597376039617,216508.59934913876,0.6,Reliable,0,0.3,0.3238095238095238
D0220,SM005,High,False,18,0.0,0,2.6666666666666665,2.769230769230769,1.6449566416599486,225570.11170987648,2.0,Reliable,0,0.2903225806451613,0.46153846153846156
