dealer_id,salesman_id,territory_risk_tier,is_salesman_favorite,dealer_name,city,sector,credit_limit_pkr,true_risk_profile,bounce_rate_lifetime,avg_days_late_nonseasonal,payment_volatility,real_exposure_pkr,order_frequency_trend,salesman_default_rate_loo,territory_default_rate_loo,is_high_risk,top_reasons,risk_probability_calibrated,credit_score,risk_flag,salesman_name
D0048,SM008,Medium,False,Ph-Karachi-0048 Traders,Karachi,Pharma,50000,Reliable,0.0,1.9,1.1435437497937313,31816.124738298327,-0.5555555555555556,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.977}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.685}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.372}]",0.10991467347719916,891.0,GREEN (Reliable),Rizwan Malik
D0049,SM003,Low,False,FM-Lahore-0049 Traders,Lahore,FMCG,100000,Moderate,0.07142857142857142,9.3,5.402990624858393,84959.22778990422,14.0,0.04849192715535221,0.01672008513663164,1,"[{'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.422}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.26}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.223}]",0.5025560585546749,769.0,GREEN (Reliable),Bilal Aslam
D0050,SM006,High,True,FM-Peshawar-0050 Traders,Peshawar,FMCG,100000,Reliable,0.0,1.894736842105263,1.6594044679962139,77631.93255873206,1.0,0.04057246715117146,0.0704023655478718,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.977}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.584}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.276}]",0.13550384903814605,877.0,GREEN (Reliable),Waqas Ahmed
D0051,SM006,Medium,False,Te-InteriorPunjab-0051 Traders,Interior Punjab,Textile,200000,Moderate,0.03333333333333333,10.333333333333334,4.80993430103734,103974.86422259799,-0.23529411764705882,0.039381990960695265,0.051788785582290685,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.391}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.221}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.073}]",0.4305073722920212,786.0,GREEN (Reliable),Waqas Ahmed
D0052,SM007,Medium,False,Ph-Karachi-0052 Traders,Karachi,Pharma,500000,Risky,0.07142857142857142,27.636363636363637,13.473145179416758,416567.92546821584,14.0,0.028060390822995867,0.05142597379090747,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.196}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.734}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.435}]",0.9797243225111222,546.0,RED (High Risk),Imran Yousaf
D0053,SM008,Low,True,Te-Lahore-0053 Traders,Lahore,Textile,500000,Moderate,0.0,10.642857142857142,5.10817057207437,443908.754995848,14.0,0.0485033973303768,0.017698558717844946,1,"[{'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.492}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.441}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.422}]",0.6749147212523073,728.0,GREEN (Reliable),Rizwan Malik
D0054,SM005,Low,False,FM-Islamabad-0054 Traders,Islamabad,FMCG,500000,Reliable,0.0,2.0714285714285716,1.8750438591361565,411841.93566310307,4.666666666666667,0.025015859380840076,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.949}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.542}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.425}]",0.32145853033967053,813.0,GREEN (Reliable),Kamran Shahid
D0056,SM006,High,False,Ph-InteriorSindh-0056 Traders,Interior Sindh,Pharma,500000,Reliable,0.0625,1.3636363636363635,1.2344267996967353,342375.3823854336,0.2857142857142857,0.0383403242940286,0.0687998014453077,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.063}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.667}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.279}]",0.16743132474360958,862.0,GREEN (Reliable),Waqas Ahmed
D0057,SM008,Low,False,Te-Islamabad-0057 Traders,Islamabad,Textile,50000,Risky,0.2857142857142857,26.083333333333332,14.89327109165491,37347.101352015125,0.625,0.03984538867236814,0.01378466439299172,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 2.944}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.013}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.36}]",0.9461449228806543,605.0,AMBER (Moderate),Rizwan Malik
D0058,SM002,Medium,False,FM-Karachi-0058 Traders,Karachi,FMCG,350000,Risky,0.0,26.2,13.26698546112893,169916.22242070443,-0.17647058823529413,0.038414778032425094,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 2.963}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.694}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.091}]",0.9452744824503345,605.0,AMBER (Moderate),Aamir Sohail
D0059,SM001,Low,False,Te-Rawalpindi-0059 Traders,Rawalpindi,Textile,50000,Reliable,0.0,2.5454545454545454,1.9752253419585197,41860.99151545732,12.0,0.0706134128183214,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.872}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.522}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.513}]",0.1520867483704561,869.0,GREEN (Reliable),Tariq Mehmood
D0060,SM006,Low,True,FM-Lahore-0060 Traders,Lahore,FMCG,100000,Moderate,0.0,10.538461538461538,4.73990154609425,45557.39856805922,-0.2222222222222222,0.04057246715117146,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.424}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.343}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'increases_risk', 'weight': 0.135}]",0.44725839600832745,782.0,GREEN (Reliable),Waqas Ahmed
D0061,SM005,Medium,False,Te-Karachi-0061 Traders,Karachi,Textile,350000,Reliable,0.0,1.8666666666666667,1.7226756328550041,168903.7264529956,-0.05,0.025015859380840076,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.982}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.572}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.342}]",0.19301287251465898,852.0,GREEN (Reliable),Kamran Shahid
D0062,SM003,Low,False,FM-Lahore-0062 Traders,Lahore,FMCG,100000,Reliable,0.0,1.6666666666666667,1.69085018821135,65278.11762483594,0.16666666666666666,0.05087287953630459,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.014}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.578}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.302}]",0.1357207626145844,877.0,GREEN (Reliable),Bilal Aslam
D0063,SM004,Medium,False,FM-Karachi-0063 Traders,Karachi,FMCG,500000,Reliable,0.0,1.4545454545454546,1.713446070320696,308123.8791176758,-0.7,0.05773677530256478,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.049}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.573}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.272}]",0.147710777296635,871.0,GREEN (Reliable),Nasir Iqbal
D0064,SM002,Medium,False,FM-Gujranwala-0064 Traders,Gujranwala,FMCG,350000,Moderate,0.1111111111111111,9.142857142857142,4.882549100038393,288289.3549641721,7.0,0.03397033358798065,0.05104804484154995,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.198}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.179}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.174}]",0.5189844398536965,766.0,GREEN (Reliable),Aamir Sohail
D0065,SM006,Medium,False,Te-Karachi-0065 Traders,Karachi,Textile,750000,Reliable,0.0,2.5,1.855921454276674,643806.1947667866,9.0,0.04057246715117146,0.052106245899751005,1,"[{'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.911}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.879}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.545}]",0.3573934309457899,804.0,GREEN (Reliable),Waqas Ahmed
D0066,SM001,Low,False,Ph-Islamabad-0066 Traders,Islamabad,Pharma,50000,Moderate,0.125,8.909090909090908,7.399138649008596,35545.45700945386,-0.4,0.06540507948498807,0.01598622995072166,0,"[{'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.542}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.415}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.364}]",0.38836864397339493,796.0,GREEN (Reliable),Tariq Mehmood
D0067,SM006,Low,False,FM-Lahore-0067 Traders,Lahore,FMCG,50000,Reliable,0.0,1.3448275862068966,2.033805211017918,36504.49779976815,0.26666666666666666,0.04057246715117146,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.067}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.511}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.362}]",0.1506521962129251,870.0,GREEN (Reliable),Waqas Ahmed
D0068,SM003,Low,False,Ph-Rawalpindi-0068 Traders,Rawalpindi,Pharma,750000,Reliable,0.0,1.3333333333333333,1.2485285456935955,570031.7333599847,0.5714285714285714,0.05087287953630459,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.068}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.756}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.665}]",0.23765070621100418,837.0,GREEN (Reliable),Bilal Aslam
D0069,SM002,Medium,False,FM-InteriorPunjab-0069 Traders,Interior Punjab,FMCG,50000,Risky,0.06666666666666667,31.76923076923077,14.29612258198428,25214.731104168608,-0.3333333333333333,0.03574811136575842,0.05147132526483037,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.866}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.896}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.386}]",0.9667535878307698,575.0,RED (High Risk),Aamir Sohail
D0070,SM003,Medium,True,Te-Karachi-0070 Traders,Karachi,Textile,350000,Risky,0.21212121212121213,28.41176470588235,15.47648340100355,230718.82616729272,-0.5652173913043478,0.04380217246559751,0.050086043879548986,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.322}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.128}, {'factor': 'Cheque bounce history', 'direction': 'reduces_risk', 'weight': -0.22}]",0.9652832965170713,578.0,RED (High Risk),Bilal Aslam
D0071,SM005,Medium,False,FM-InteriorPunjab-0071 Traders,Interior Punjab,FMCG,350000,Moderate,0.05555555555555555,11.916666666666666,8.544434032817882,208655.35892603433,-0.6153846153846154,0.023223744685499575,0.05157714537065047,0,"[{'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.767}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.648}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.376}]",0.6972272495638412,722.0,GREEN (Reliable),Kamran Shahid
D0072,SM006,Low,False,Te-Lahore-0072 Traders,Lahore,Textile,500000,Reliable,0.05555555555555555,2.48,1.8473375358822495,372255.48995888734,0.7692307692307693,0.038588340167044474,0.016937523710234596,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.882}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.547}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.342}]",0.24867933965634065,834.0,GREEN (Reliable),Waqas Ahmed
D0073,SM003,Medium,False,FM-Karachi-0073 Traders,Karachi,FMCG,500000,Risky,0.1,33.857142857142854,13.169830843425606,308123.8791176758,0.0,0.04753954620297125,0.05115386494737006,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.205}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.675}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.207}]",0.9766209161246623,555.0,RED (High Risk),Bilal Aslam
D0074,SM008,Low,False,FM-Islamabad-0074 Traders,Islamabad,FMCG,50000,Reliable,0.0,2.090909090909091,1.5782614139961386,37003.729573839875,0.75,0.0485033973303768,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.946}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.6}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.361}]",0.1398686030105391,875.0,GREEN (Reliable),Rizwan Malik
D0075,SM004,Medium,False,Te-InteriorPunjab-0075 Traders,Interior Punjab,Textile,200000,Reliable,0.0,1.5625,1.8128843613430887,100804.13971660784,0.1111111111111111,0.05773677530256478,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.031}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.554}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.272}]",0.11619666895972032,887.0,GREEN (Reliable),Nasir Iqbal
D0076,SM007,Medium,True,Te-Karachi-0076 Traders,Karachi,Textile,750000,Reliable,0.0,1.3333333333333333,2.0579830217101063,344663.75665776886,-0.2,0.031461751367213554,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.068}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.506}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.284}]",0.22040541829466784,843.0,GREEN (Reliable),Imran Yousaf
D0077,SM008,Medium,False,FM-Multan-0077 Traders,Multan,FMCG,100000,Moderate,0.0,12.105263157894736,5.780914489249587,54385.54007489618,-0.35714285714285715,0.0485033973303768,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.678}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.324}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.225}]",0.4747523426490755,776.0,GREEN (Reliable),Rizwan Malik
D0078,SM007,Low,False,Ph-Rawalpindi-0078 Traders,Rawalpindi,Pharma,350000,Reliable,0.0,1.0625,1.5949481650269413,200650.42167993326,-0.5384615384615384,0.031461751367213554,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.112}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.597}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.221}]",0.1872357640568692,855.0,GREEN (Reliable),Imran Yousaf
D0079,SM008,Medium,False,FM-InteriorPunjab-0079 Traders,Interior Punjab,FMCG,750000,Reliable,0.0,1.8,1.970368732287556,407227.23412567214,0.0,0.0485033973303768,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.993}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.523}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.415}]",0.20314832105196684,849.0,GREEN (Reliable),Rizwan Malik
D0080,SM008,Low,True,Ph-Rawalpindi-0080 Traders,Rawalpindi,Pharma,200000,Risky,0.05555555555555555,37.642857142857146,15.568161325565185,121454.69232701804,-0.36363636363636365,0.046819895646875116,0.016937523710234596,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.819}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.146}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.184}]",0.9869700814297018,520.0,RED (High Risk),Rizwan Malik
D0081,SM003,High,True,Ph-Peshawar-0081 Traders,Peshawar,Pharma,350000,Reliable,0.0,1.5,2.1054093516491506,217333.61514186615,-0.1,0.05087287953630459,0.0704023655478718,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.041}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.497}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'reduces_risk', 'weight': -0.145}]",0.14352226008276392,873.0,GREEN (Reliable),Bilal Aslam
D0082,SM003,Low,False,Te-Islamabad-0082 Traders,Islamabad,Textile,350000,Reliable,0.0,1.3333333333333333,0.9962049198956218,293664.47334475187,12.0,0.05087287953630459,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.068}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.714}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.353}]",0.20698404227250045,847.0,GREEN (Reliable),Bilal Aslam
D0083,SM007,Medium,False,Ph-Gujranwala-0083 Traders,Gujranwala,Pharma,350000,Risky,0.2,34.0,15.500597360054176,187985.4772592712,-0.15789473684210525,0.021937941843404026,0.050201483994989096,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.228}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.132}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.4}]",0.9847661171636656,529.0,RED (High Risk),Imran Yousaf
D0084,SM003,Low,False,FM-Lahore-0084 Traders,Lahore,FMCG,750000,Reliable,0.0625,1.6153846153846154,1.5675276256394517,361739.9594496362,-0.6666666666666666,0.048789546202971254,0.016842394334283303,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.023}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.602}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.32}]",0.19003403756830237,854.0,GREEN (Reliable),Bilal Aslam
D0085,SM002,Medium,False,Te-Faisalabad-0085 Traders,Faisalabad,Textile,750000,Reliable,0.0,1.9583333333333333,1.7525491637693282,362724.0146673937,-0.47368421052631576,0.038414778032425094,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.967}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.566}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.322}]",0.21092764756582807,846.0,GREEN (Reliable),Aamir Sohail
D0086,SM002,High,False,FM-InteriorSindh-0086 Traders,Interior Sindh,FMCG,100000,Risky,0.0625,28.916666666666668,13.442292888314777,47788.54636975781,-0.5454545454545454,0.03591477803242509,0.0687998014453077,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.404}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.728}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.338}]",0.9481271190551448,602.0,AMBER (Moderate),Aamir Sohail
D0087,SM007,Medium,False,Te-Faisalabad-0087 Traders,Faisalabad,Textile,500000,Reliable,0.0,2.347826086956522,2.1530136971918146,408055.4330255124,5.25,0.031461751367213554,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.904}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.487}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.417}]",0.2915323556548392,821.0,GREEN (Reliable),Imran Yousaf
D0088,SM007,Medium,True,Te-Karachi-0088 Traders,Karachi,Textile,50000,Moderate,0.0625,9.304347826086957,5.124204451850825,24712.89608716608,-0.2222222222222222,0.028485560891023075,0.05151100780451291,1,"[{'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.387}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.277}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.224}]",0.416158406114769,789.0,GREEN (Reliable),Imran Yousaf
D0089,SM002,Medium,False,FM-InteriorPunjab-0089 Traders,Interior Punjab,FMCG,50000,Reliable,0.0,1.2,1.0787197799411876,43815.78077421306,11.0,0.038414778032425094,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.09}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.698}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.347}]",0.15281901459674857,869.0,GREEN (Reliable),Aamir Sohail
D0090,SM001,Medium,False,FM-Karachi-0090 Traders,Karachi,FMCG,750000,Reliable,0.02702702702702703,1.103448275862069,1.5306394555404426,531157.8541578803,-0.05263157894736842,0.06948728669219527,0.05184884564235075,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.106}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.675}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.609}]",0.1622584410597723,865.0,GREEN (Reliable),Tariq Mehmood
D0091,SM004,Medium,False,Te-Karachi-0091 Traders,Karachi,Textile,50000,Reliable,0.0,2.217391304347826,1.5737428845483836,29727.040797932736,-0.3333333333333333,0.05773677530256478,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.925}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.601}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.376}]",0.10778253039452232,892.0,GREEN (Reliable),Nasir Iqbal
D0092,SM008,Medium,False,FM-Faisalabad-0092 Traders,Faisalabad,FMCG,350000,Reliable,0.0,1.5454545454545454,1.6563785025137654,173272.47446637752,-0.375,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.034}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.585}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.098}]",0.13904304161473988,875.0,GREEN (Reliable),Rizwan Malik
D0093,SM003,Low,False,Te-Rawalpindi-0093 Traders,Rawalpindi,Textile,350000,Reliable,0.0,1.25,1.127493605332358,296711.7475687848,18.0,0.05087287953630459,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.082}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.688}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.561}]",0.23770995717516902,837.0,GREEN (Reliable),Bilal Aslam
D0094,SM005,Low,False,Ph-Islamabad-0094 Traders,Islamabad,Pharma,100000,Reliable,0.0,1.4482758620689655,1.5387877916944455,56739.91762987315,-0.3181818181818182,0.025015859380840076,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.05}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.608}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.342}]",0.17402011060718334,860.0,GREEN (Reliable),Kamran Shahid
D0095,SM005,Medium,True,Ph-Gujranwala-0095 Traders,Gujranwala,Pharma,500000,Risky,0.23076923076923078,34.0,16.953858951086428,294697.357871263,-0.14285714285714285,0.01757169064634876,0.04990844370194881,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.228}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.417}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.482}]",0.989863211296524,506.0,RED (High Risk),Kamran Shahid
D0096,SM001,Low,False,FM-Lahore-0096 Traders,Lahore,FMCG,200000,Reliable,0.0,2.3214285714285716,1.891203014315154,126231.51653460081,-0.5217391304347826,0.0706134128183214,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.908}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.539}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.513}]",0.12600619099582427,882.0,GREEN (Reliable),Tariq Mehmood
